book_name,author,rating_catalog,number_of_reviews_catalog,price_catalog,description,listening_time,genre,year_catalog,rating_advanced,number_of_reviews_advanced,price_advanced,year_advanced,tfidf_0,tfidf_1,tfidf_2,tfidf_3,tfidf_4,tfidf_5,tfidf_6,tfidf_7,tfidf_8,tfidf_9,tfidf_10,tfidf_11,tfidf_12,tfidf_13,tfidf_14,tfidf_15,tfidf_16,tfidf_17,tfidf_18,tfidf_19,tfidf_20,tfidf_21,tfidf_22,tfidf_23,tfidf_24,tfidf_25,tfidf_26,tfidf_27,tfidf_28,tfidf_29,tfidf_30,tfidf_31,tfidf_32,tfidf_33,tfidf_34,tfidf_35,tfidf_36,tfidf_37,tfidf_38,tfidf_39,tfidf_40,tfidf_41,tfidf_42,tfidf_43,tfidf_44,tfidf_45,tfidf_46,tfidf_47,tfidf_48,tfidf_49,tfidf_50,tfidf_51,tfidf_52,tfidf_53,tfidf_54,tfidf_55,tfidf_56,tfidf_57,tfidf_58,tfidf_59,tfidf_60,tfidf_61,tfidf_62,tfidf_63,tfidf_64,tfidf_65,tfidf_66,tfidf_67,tfidf_68,tfidf_69,tfidf_70,tfidf_71,tfidf_72,tfidf_73,tfidf_74,tfidf_75,tfidf_76,tfidf_77,tfidf_78,tfidf_79,tfidf_80,tfidf_81,tfidf_82,tfidf_83,tfidf_84,tfidf_85,tfidf_86,tfidf_87,tfidf_88,tfidf_89,tfidf_90,tfidf_91,tfidf_92,tfidf_93,tfidf_94,tfidf_95,tfidf_96,tfidf_97,tfidf_98,tfidf_99,author_encoded,genre_encoded,number_of_reviews_catalog_scaled,number_of_reviews_advanced_scaled
Book 11: The Journey,Isaac Asimov,3.7,2396.0,37.23,A wonderful story about mystery,9 hours 58 minutes,Biography,2000.0,3.7,2396.0,37.23,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40826011172088406,0.40826011172088406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2700874582965817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20230273560364384,0.5414708447899159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20786920679658552,0.0,0.0,0.0,0.38112215207916134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1293783554688983,0.0,0.23319647045451225,0.0,8,1,0.23147469667764106,0.2893062009730751
Book 120: The Mystery,F. Scott Fitzgerald,3.3,1179.0,31.69,A wonderful saga about courage,23 hours 37 minutes,History,2016.0,3.3,1179.0,31.69,2016.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.271165942484284,0.0,0.0,0.5186165943319195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3962059739796792,0.3962059739796792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2049267655118961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25025244675381475,0.0,0.39890368909940765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13105649725584886,0.25025244675381475,0.0,0.0,6,6,-0.5022606525299436,-0.45690551209142344
Book 121: The Journey,J.K. Rowling,4.8,4987.0,21.87,A wonderful tale about courage,21 hours 39 minutes,Mystery,2016.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28299374246776426,0.0,0.0,0.0,0.0,0.5506686080267112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2855242750960079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21386532457846008,0.0,0.4315941702176992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21519523358485407,0.0,0.4134878087468282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1367729601046727,0.0,0.0,0.2591420656903663,9,8,1.7936014754753828,-1.1798172702697667
Book 122: The Tale,Agatha Christie,3.0,3599.0,34.48,A wonderful story about adventure,5 hours 30 minutes,Fantasy,2022.0,3.0,3599.0,34.48,2022.0,0.2074618146897041,0.0,0.0,0.0,0.0,0.5329917666531208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4307114856725114,0.4307114856725114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20877921237029168,0.38042327106554064,0.0,0.0,0.0,0.20445188739729891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12994474539460213,0.0,0.23421735320647208,0.0,0,4,0.9567693762969709,1.026933720132148
Book 123: The Adventure,Arthur Conan Doyle,4.7,295.0,32.36,A wonderful tale about love,9 hours 32 minutes,Business,2007.0,4.7,295.0,32.36,2007.0,0.2126321286814158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3923304376524053,0.3923304376524053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.28313820782605603,0.5362156809585105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20954718869707384,0.0,0.0,0.3923304376524053,0.0,0.0,0.0,0.0,0.0,0.0,0.13318319742621096,0.0,0.0,0.25234058595984915,1,2,-1.0352286465311802,-0.9989360415482983
Book 124: The Journey,Bill Bryson,3.3,1044.0,27.34,A wonderful saga about love,6 hours 55 minutes,Mystery,2019.0,3.3,1044.0,27.34,2019.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.334425899047392,0.0,0.34056981511916573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2504939498512497,0.0,0.5055131244099436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30589817631052,0.0,0.0,0.4909887889334733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16019800814833682,0.30589817631052,0.0,0.0,2,8,-0.5836528235595442,-0.5396816676080276
Book 125: The Journey,Jane Austen,3.3,560.0,11.35,A wonderful tale about courage,24 hours 24 minutes,Fantasy,2005.0,3.3,560.0,11.35,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30239587605978296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4844255136650664,0.4844255136650664,0.0,0.0,0.0,0.0,0.0,0.0,0.3050999027437043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22994908161686348,0.0,0.4418366536153358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1461501541747111,0.0,0.0,0.2769089213600068,11,4,-0.8754588293249271,-0.8364495140527419
Book 126: The Tale,Bill Bryson,3.5,1943.0,20.33,A wonderful tale about adventure,19 hours 19 minutes,Mystery,2021.0,3.5,1943.0,20.33,2021.0,0.21502180877691904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5636590855157425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21059264048080945,0.0,0.4249896803112861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42380439698529165,0.3849995331280476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13467998550766663,0.0,0.0,0.25517653215149627,2,8,-0.04164125499946316,0.011546212461803228
Book 127: The Tale,Arthur Conan Doyle,3.3,3010.0,11.9,A wonderful saga about adventure,16 hours 3 minutes,Sci-Fi,2001.0,3.3,3010.0,11.9,2001.0,0.2060169954839994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5400538295893869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24640151585844658,0.3801247652614758,0.0,0.0,0.0,0.0,0.0,0.41358491437642764,0.41358491437642764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20302803012507745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1290397756578468,0.24640151585844658,0.0,0.0,1,11,0.6016583486196764,0.6657844193967416
Book 128: The Mystery,James Patterson,4.3,2976.0,39.81,A wonderful saga about courage,7 hours 8 minutes,Psychology,2011.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30670214097298465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23178234386425578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.48292993445091026,0.48292993445091026,0.0,0.0,0.2830479392063448,0.0,0.4511798729882935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14823140372474516,0.2830479392063448,0.0,0.0,10,9,0.5811595796196288,-1.1798172702697667
Book 129: The Journey,George R.R. Martin,3.1,3146.0,38.03,A wonderful saga about love,9 hours 21 minutes,Science,2007.0,3.1,3146.0,38.03,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2730405267366533,0.0,0.2780566994829667,0.0,0.0,0.0,0.0,0.0,0.5092774555535334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2497491953389947,0.0,0.0,0.40086559663607035,0.0,0.3782991365865271,0.3782991365865271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13079294591590834,0.2497491953389947,0.0,0.0,7,12,0.6836534246198667,0.7491737316208762
Book 12: The Mystery,Agatha Christie,4.3,3526.0,12.67,A wonderful tale about love,16 hours 47 minutes,Thriller,2022.0,4.3,3526.0,12.67,2022.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3207291273940631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23590084143297377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23736777701150197,0.0,0.0,0.44441829269361877,0.0,0.49151102707314226,0.49151102707314226,0.0,0.0,0.0,0.15086530010213944,0.0,0.0,0.28584265105869994,0,14,0.9127573134439275,0.9821732804824287
Book 130: The Mystery,Mark Twain,3.0,4656.0,12.06,A wonderful story about courage,16 hours 36 minutes,Self-Help,2020.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26968514016048245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5454989030329737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2038076868112339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4144755766975353,0.4144755766975353,0.20941556756553834,0.0,0.3585345093581145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13034081458601282,0.0,0.23493124338661855,0.0,16,13,1.594039930210214,-1.1798172702697667
Book 131: The Journey,Leo Tolstoy,4.6,275.0,38.0,A wonderful story about courage,17 hours 9 minutes,Thriller,2000.0,4.6,275.0,38.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632405354213015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5324632392451494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26559443469183325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20441121115795863,0.0,0.3499666913582267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4144957518474884,0.4144957518474884,0.0,0.0,0.0,0.1272260896482952,0.0,0.2293171446505513,0.0,13,14,-1.0472867459429729,-1.0111991756989063
Book 132: The Journey,Charles Dickens,3.5,4966.0,10.94,A wonderful story about courage,13 hours 55 minutes,Thriller,2005.0,3.5,4966.0,10.94,2005.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2632405354213015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5324632392451494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26559443469183325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20441121115795863,0.0,0.3499666913582267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4144957518474884,0.4144957518474884,0.0,0.0,0.0,0.1272260896482952,0.0,0.2293171446505513,0.0,3,14,1.7809404710930006,1.8651189393262066
Book 133: The Adventure,George R.R. Martin,3.6,1266.0,22.26,A wonderful tale about love,25 hours 11 minutes,Romance,2002.0,3.6,1266.0,22.26,2002.0,0.21894510397754702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29154448453729975,0.0,0.0,0.0,0.0,0.4986158618534878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4014802086036942,0.4014802086036942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21576857317843984,0.0,0.0,0.4039785943829007,0.0,0.0,0.0,0.0,0.0,0.0,0.1371373610816535,0.0,0.0,0.25983249179390405,7,10,-0.44980792008864545,-0.40356087853627853
Book 134: The Journey,Ernest Hemingway,3.3,3695.0,33.06,A wonderful tale about love,5 hours 31 minutes,Business,2008.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38618334629164514,0.38618334629164514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27367414323036954,0.0,0.27870195648230817,0.5278141743110846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20626397233226915,0.0,0.0,0.38618334629164514,0.0,0.0,0.0,0.0,0.0,0.0,0.13109646337825923,0.0,0.0,0.2483868763134484,5,2,1.0146482534735757,-1.1798172702697667
Book 135: The Mystery,Leo Tolstoy,3.1,3048.0,32.96,A wonderful saga about mystery,13 hours 40 minutes,Business,2024.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3829909987295189,0.3829909987295189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4065894691865629,0.0,0.0,0.5062396196361961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2482594434019052,0.0,0.0,0.0,0.3806224097050149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13001276704777867,0.2482594434019052,0.0,0.0,13,2,0.6245687375020825,-1.1798172702697667
Book 136: The Mystery,Margaret Atwood,4.5,3057.0,39.34,A wonderful saga about courage,8 hours 20 minutes,Sci-Fi,2012.0,4.5,3057.0,39.34,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26483546173746025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5153349816125025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20014266566625594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24441020018882662,0.0,0.3895911179831911,0.0,0.0,0.0,0.0,0.41024249126735335,0.41024249126735335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1279969292842095,0.24441020018882662,0.0,0.0,15,11,0.6299948822373892,0.6946027846506704
Book 137: The Adventure,George R.R. Martin,4.1,3646.0,29.37,A wonderful tale about adventure,23 hours 3 minutes,Mystery,2011.0,4.1,3646.0,29.37,2011.0,0.429187061788525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625363960496929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21017318456291348,0.0,0.4241431909180942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21148013421266923,0.3842326956346336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13441173151353678,0.0,0.0,0.2546682745681603,7,8,0.9851059099146836,1.055752085386077
Book 138: The Mystery,F. Scott Fitzgerald,4.5,639.0,22.6,A wonderful story about adventure,3 hours 28 minutes,Fantasy,2021.0,,0.0,,,0.20751526293539874,0.0,0.0,0.0,0.0,0.5331290809581166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4308224495785399,0.4308224495785399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20324071967497123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20883300001625144,0.3805212792531692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12997822297065134,0.0,0.2342776944632901,0.0,6,4,-0.827829336648346,-1.1798172702697667
Book 139: The Tale,Isaac Asimov,4.0,4711.0,39.78,A wonderful saga about courage,11 hours 13 minutes,Science,2012.0,4.0,4711.0,39.78,2012.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2800248495253891,0.0,0.0,0.0,0.0,0.0,0.0,0.4982040430715906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25842811639097657,0.0,0.41193574861141785,0.0,0.0,0.39144523836279477,0.39144523836279477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21293761613843426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13533807227845587,0.25842811639097657,0.0,0.0,8,12,1.6271997035926438,1.7087639789059543
Book 13: The Mystery,Mark Twain,4.2,22.0,27.21,A wonderful tale about courage,18 hours 48 minutes,Fiction,2023.0,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2610336365393324,0.0,0.5397747112481385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4145290657050259,0.4145290657050259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19726953294997057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19849624199723853,0.0,0.38140145941269116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.126159479163885,0.0,0.0,0.23903283230786024,16,5,-1.1998217035021501,-1.1798172702697667
Book 140: The Adventure,Arthur Conan Doyle,4.6,1137.0,21.46,A wonderful story about adventure,8 hours 36 minutes,Mystery,2012.0,4.6,1137.0,21.46,2012.0,0.42855336970412006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5617058144849064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.209862865135164,0.0,0.423516946078329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21563735745607782,0.3929197162688567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13421327341007872,0.0,0.24191111050952133,0.0,1,8,-0.5275826612947082,-0.4826580938077003
